transcript_id	gene	transcript_type	tsl	biotype
NR_002570.6	CYP2D7	R		misc_RNA
NR_145674.3	CYP2D7	R		misc_RNA
ENST00000358097	CYP2D7	E		polymorphic_pseudogene
ENST00000433992	CYP2D7	E		polymorphic_pseudogene
ENST00000435101	CYP2D7	E		nonsense_mediated_decay
ENST00000612115	CYP2D7	E		protein_coding
ENST00000614967	CYP2D7	E		protein_coding
ENST00000651010	CYP2D7	E		retained_intron
ENST00000610593	CYP2D7	E		retained_intron
ENST00000424775	CYP2D7	E		processed_transcript
ENST00000435688	CYP2D7	E		retained_intron
XR_938280.2	LOC105377203	R		lncRNA
ENST00000433633	CYP2D8P	E		unprocessed_pseudogene
ENST00000359486	TCF20	E		protein_coding
ENST00000677622	TCF20	E		protein_coding
NM_001378418.1	TCF20	R		protein_coding
NM_005650.4	TCF20	R		protein_coding
NM_181492.3	TCF20	R		protein_coding
XM_005261722.3	TCF20	R		protein_coding
XM_011530353.2	TCF20	R		protein_coding
ENST00000335626	TCF20	E		protein_coding
ENST00000404876	TCF20	E		protein_coding
ENST00000675876	TCF20	E		protein_coding
ENST00000515426	TCF20	E		protein_coding
ENST00000332965	OGFRP1	E		lncRNA
ENST00000415205	OGFRP1	E		lncRNA
ENST00000446578	OGFRP1	E		lncRNA
ENST00000609564	OGFRP1	E		lncRNA
NR_036498.1	OGFRP1	R		transcribed_pseudogene
ENST00000420096	OGFRP1	E		lncRNA
ENST00000412060	LINC01315	E		lncRNA
ENST00000424852	LINC01315	E		lncRNA
ENST00000432473	LINC01315	E		lncRNA
ENST00000653912	LINC01315	E		lncRNA
ENST00000669665	LINC01315	E		lncRNA
NR_120595.1	LINC01315	R		lncRNA
NR_120596.1	LINC01315	R		lncRNA
NR_120597.1	LINC01315	R		lncRNA
ENST00000329021	NFAM1	E		protein_coding
NM_001318323.3	NFAM1	R		protein_coding
NM_001371362.1	NFAM1	R		protein_coding
NM_145912.8	NFAM1	R		protein_coding
ENST00000355469	NFAM1	E		nonsense_mediated_decay
ENST00000428765	AL022316.1	E		lncRNA
XR_001755570.1	LOC101927344	R		lncRNA
XR_001755571.1	LOC101927344	R		lncRNA
XR_001755572.1	LOC101927344	R		lncRNA
XR_001755573.2	LOC101927344	R		lncRNA
XR_002958743.1	LOC101927344	R		lncRNA
XR_244438.4	LOC101927344	R		lncRNA
ENST00000359906	SERHL	E		processed_transcript
ENST00000455578	SERHL	E		retained_intron
ENST00000642172	SERHL	E		transcribed_unitary_pseudogene
ENST00000652221	SERHL	E		retained_intron
NR_027786.1	SERHL	R		transcribed_pseudogene
ENST00000434218	SERHL	E		retained_intron
XR_938283.2	LOC101927372	R		lncRNA
ENST00000323013	RRP7A	E		protein_coding
NM_015703.5	RRP7A	R		protein_coding
ENST00000416699	RRP7A	E		nonsense_mediated_decay
ENST00000483303	RRP7A	E		retained_intron
ENST00000327678	SERHL2	E		protein_coding
ENST00000335879	SERHL2	E		protein_coding
ENST00000340239	SERHL2	E		protein_coding
ENST00000407614	SERHL2	E		protein_coding
ENST00000416156	SERHL2	E		nonsense_mediated_decay
ENST00000447870	SERHL2	E		protein_coding
ENST00000477564	SERHL2	E		nonsense_mediated_decay
ENST00000527167	SERHL2	E		retained_intron
ENST00000534080	SERHL2	E		retained_intron
NM_001284334.2	SERHL2	R		protein_coding
NM_014509.5	SERHL2	R		protein_coding
NR_104300.2	SERHL2	R		misc_RNA
NR_104301.2	SERHL2	R		misc_RNA
XM_017028739.2	SERHL2	R		protein_coding
XM_024452196.1	SERHL2	R		protein_coding
XM_024452197.1	SERHL2	R		protein_coding
XR_001755198.2	SERHL2	R		misc_RNA
XR_244363.3	SERHL2	R		misc_RNA
ENST00000472589	SERHL2	E		retained_intron
ENST00000357802	RRP7BP	E		processed_transcript
ENST00000365188	RN7SKP80	E		misc_RNA
ENST00000437211	RRP7BP	E		processed_transcript
ENST00000516104	RNU6-513P	E		snRNA
ENST00000458605	RRP7BP	E		processed_transcript
NR_002184.2	RRP7BP	R		transcribed_pseudogene
ENST00000566851	RRP7BP	E		transcribed_unprocessed_pseudogene
ENST00000421116	RRP7BP	E		processed_transcript
ENST00000252115	POLDIP3	E		protein_coding
ENST00000339677	POLDIP3	E		protein_coding
ENST00000348657	POLDIP3	E		protein_coding
ENST00000445215	POLDIP3	E		nonsense_mediated_decay
ENST00000451060	POLDIP3	E		protein_coding
ENST00000491021	POLDIP3	E		processed_transcript
ENST00000617178	POLDIP3	E		protein_coding
NM_001278657.2	POLDIP3	R		protein_coding
NM_001363052.2	POLDIP3	R		protein_coding
NM_032311.5	POLDIP3	R		protein_coding
NM_178136.3	POLDIP3	R		protein_coding
NR_103820.2	POLDIP3	R		misc_RNA
XM_017029010.2	POLDIP3	R		protein_coding
ENST00000454057	POLDIP3	E		nonsense_mediated_decay
ENST00000463133	POLDIP3	E		processed_transcript
XM_017029011.2	POLDIP3	R		protein_coding
ENST00000362512	RNU12	E		snRNA
ENST00000602478	Z93241.1	E		lncRNA
NR_029422.1	RNU12	R		snRNA
ENST00000352397	CYB5R3	E		protein_coding
ENST00000361740	CYB5R3	E		protein_coding
ENST00000402438	CYB5R3	E		protein_coding
ENST00000407332	CYB5R3	E		protein_coding
ENST00000407623	CYB5R3	E		protein_coding
ENST00000470741	CYB5R3	E		retained_intron
NM_000398.7	CYB5R3	R		protein_coding
NM_001129819.2	CYB5R3	R		protein_coding
NM_001171660.2	CYB5R3	R		protein_coding
NM_001171661.1	CYB5R3	R		protein_coding
NM_007326.4	CYB5R3	R		protein_coding
ENST00000438270	CYB5R3	E		protein_coding
ENST00000466276	CYB5R3	E		retained_intron
ENST00000505920	ATP5MGL	E		protein_coding
NM_001165877.1	ATP5MGL	R		protein_coding
ENST00000249005	A4GALT	E		protein_coding
ENST00000381278	A4GALT	E		protein_coding
ENST00000401850	A4GALT	E		protein_coding
ENST00000642412	A4GALT	E		protein_coding
NM_001318038.3	A4GALT	R		protein_coding
NM_017436.7	A4GALT	R		protein_coding
XM_005261644.2	A4GALT	R		protein_coding
XM_005261646.4	A4GALT	R		protein_coding
XM_005261647.3	A4GALT	R		protein_coding
XM_005261648.4	A4GALT	R		protein_coding
XM_006724265.3	A4GALT	R		protein_coding
XM_006724266.3	A4GALT	R		protein_coding
XM_011530233.2	A4GALT	R		protein_coding
XM_017028831.1	A4GALT	R		protein_coding
ENST00000483026	A4GALT	E		processed_transcript
ENST00000465765	A4GALT	E		processed_transcript
ENST00000647439	A4GALT	E		processed_transcript
NR_146459.3	A4GALT	R		misc_RNA
ENST00000363578	Y_RNA	E		misc_RNA
ENST00000426545	RPL5P34	E		processed_pseudogene
ENST00000441462	GOLGA2P4	E		unprocessed_pseudogene
ENST00000616842	AL049757.1	E		processed_pseudogene
ENST00000263245	ARFGAP3	E		protein_coding
NM_001142293.2	ARFGAP3	R		protein_coding
NM_014570.5	ARFGAP3	R		protein_coding
XM_005261525.4	ARFGAP3	R		protein_coding
ENST00000437119	ARFGAP3	E		protein_coding
ENST00000453516	ARFGAP3	E		protein_coding
ENST00000454099	ARFGAP3	E		protein_coding
ENST00000435208	ARFGAP3	E		protein_coding
ENST00000507586	PACSIN2	E		nonsense_mediated_decay
ENST00000493606	ARFGAP3	E		retained_intron
ENST00000423154	AL049758.1	E		processed_pseudogene
ENST00000263246	PACSIN2	E		protein_coding
ENST00000337959	PACSIN2	E		protein_coding
ENST00000407585	PACSIN2	E		protein_coding
NM_001184970.3	PACSIN2	R		protein_coding
NM_001184971.1	PACSIN2	R		protein_coding
NM_001349968.1	PACSIN2	R		protein_coding
NM_001349969.2	PACSIN2	R		protein_coding
NM_001349970.2	PACSIN2	R		protein_coding
NM_001349971.2	PACSIN2	R		protein_coding
NM_001349972.1	PACSIN2	R		protein_coding
NM_001349973.1	PACSIN2	R		protein_coding
NM_001349974.2	PACSIN2	R		protein_coding
NM_007229.3	PACSIN2	R		protein_coding
ENST00000402229	PACSIN2	E		protein_coding
ENST00000403744	PACSIN2	E		protein_coding
XR_001755575.1	LOC101927393	R		lncRNA
XR_244440.3	LOC101927393	R		lncRNA
ENST00000634914	PACSIN2	E		protein_coding
ENST00000418133	PACSIN2	E		protein_coding
ENST00000422336	PACSIN2	E		protein_coding
ENST00000453643	PACSIN2	E		protein_coding
ENST00000445706	PACSIN2	E		processed_transcript
ENST00000453079	PACSIN2	E		protein_coding
XR_001755576.1	LOC107985550	R		lncRNA
ENST00000443063	TTLL1-AS1	E		lncRNA
NR_125362.1	LOC100506679	R		lncRNA
ENST00000266254	TTLL1	E		protein_coding
ENST00000439248	TTLL1	E		nonsense_mediated_decay
ENST00000440761	TTLL1	E		nonsense_mediated_decay
NM_012263.5	TTLL1	R		protein_coding
NR_027779.2	TTLL1	R		misc_RNA
XM_006724225.4	TTLL1	R		protein_coding
XM_011530108.2	TTLL1	R		protein_coding
XM_011530110.2	TTLL1	R		protein_coding
XM_017028751.1	TTLL1	R		protein_coding
XM_017028752.1	TTLL1	R		protein_coding
XM_017028753.2	TTLL1	R		protein_coding
ENST00000331018	TTLL1	E		protein_coding
ENST00000446663	AL022237.1	E		processed_pseudogene
ENST00000216115	BIK	E		protein_coding
NM_001197.5	BIK	R		protein_coding
ENST00000290429	MCAT	E		protein_coding
ENST00000327555	MCAT	E		protein_coding
NM_014507.3	MCAT	R		protein_coding
NM_173467.5	MCAT	R		protein_coding
NR_046423.1	MCAT	R		misc_RNA
XM_011530156.3	MCAT	R		protein_coding
ENST00000464244	MCAT	E		processed_transcript
ENST00000608052	MCAT	E		protein_coding
ENST00000337554	TSPO	E		protein_coding
ENST00000428336	TSPO	E		protein_coding
ENST00000472378	TSPO	E		retained_intron
ENST00000583777	TSPO	E		protein_coding
NM_000714.6	TSPO	R		protein_coding
NR_046308.2	TSPO	R		misc_RNA
ENST00000329563	TSPO	E		protein_coding
ENST00000396265	TSPO	E		protein_coding
NM_001256530.1	TSPO	R		protein_coding
NM_001256531.1	TSPO	R		protein_coding
ENST00000216129	TTLL12	E		protein_coding
ENST00000484711	TTLL12	E		retained_intron
NM_015140.4	TTLL12	R		protein_coding
ENST00000494035	TTLL12	E		protein_coding
ENST00000484118	TTLL12	E		processed_transcript
ENST00000360835	SCUBE1	E		protein_coding
NM_173050.5	SCUBE1	R		protein_coding
ENST00000615096	SCUBE1	E		protein_coding
ENST00000420269	SCUBE1-AS2	E		lncRNA
NR_134632.1	LOC105373051	R		lncRNA
ENST00000419643	Z82214.1	E		lncRNA
ENST00000449304	SCUBE1	E		protein_coding
ENST00000290460	SCUBE1	E		protein_coding
ENST00000470433	SCUBE1	E		processed_transcript
ENST00000477991	SCUBE1	E		processed_transcript
ENST00000458463	SCUBE1-AS1	E		lncRNA
NR_134582.1	LOC101927447	R		lncRNA
ENST00000461595	SCUBE1	E		processed_transcript
ENST00000480833	SCUBE1	E		processed_transcript
XR_938288.2	LOC105373053	R		lncRNA
XR_938289.2	LOC105373053	R		lncRNA
XR_001755577.1	LOC105373053	R		lncRNA
ENST00000450750	LINC01639	E		lncRNA
NR_146918.1	LINC01639	R		lncRNA
ENST00000417669	MPPED1	E		protein_coding
ENST00000334209	MPPED1	E		protein_coding
ENST00000443721	MPPED1	E		protein_coding
NM_001044370.2	MPPED1	R		protein_coding
ENST00000447567	MPPED1	E		protein_coding
ENST00000465861	MPPED1	E		processed_transcript
NM_001362786.2	MPPED1	R		protein_coding
ENST00000480239	MPPED1	E		processed_transcript
ENST00000667077	BX546033.1	E		lncRNA
ENST00000431327	EFCAB6-AS1	E		lncRNA
ENST00000656483	EFCAB6-AS1	E		lncRNA
NR_046563.1	EFCAB6-AS1	R		lncRNA
ENST00000262726	EFCAB6	E		protein_coding
ENST00000396231	EFCAB6	E		protein_coding
ENST00000461800	EFCAB6	E		processed_transcript
ENST00000477145	EFCAB6	E		processed_transcript
ENST00000483324	EFCAB6	E		processed_transcript
NM_022785.4	EFCAB6	R		protein_coding
NM_198856.3	EFCAB6	R		protein_coding
XM_005261704.2	EFCAB6	R		protein_coding
XM_005261705.4	EFCAB6	R		protein_coding
XM_011530316.1	EFCAB6	R		protein_coding
XM_011530317.3	EFCAB6	R		protein_coding
XM_011530318.3	EFCAB6	R		protein_coding
XM_011530319.3	EFCAB6	R		protein_coding
XM_011530320.3	EFCAB6	R		protein_coding
XM_011530321.3	EFCAB6	R		protein_coding
XM_011530323.2	EFCAB6	R		protein_coding
XM_011530325.2	EFCAB6	R		protein_coding
XM_011530327.2	EFCAB6	R		protein_coding
XM_017028910.2	EFCAB6	R		protein_coding
XM_017028911.2	EFCAB6	R		protein_coding
XM_017028912.2	EFCAB6	R		protein_coding
XM_024452262.1	EFCAB6	R		protein_coding
XM_024452263.1	EFCAB6	R		protein_coding
XR_937895.3	EFCAB6	R		misc_RNA
XR_937896.3	EFCAB6	R		misc_RNA
XM_011530326.3	EFCAB6	R		protein_coding
ENST00000468552	EFCAB6	E		retained_intron
XR_001755581.1	LOC101927474	R		lncRNA
XM_011530328.3	EFCAB6	R		protein_coding
XM_011530330.3	EFCAB6	R		protein_coding
XR_001755274.2	EFCAB6	R		misc_RNA
ENST00000404038	EFCAB6	E		retained_intron
ENST00000356087	EFCAB6	E		protein_coding
ENST00000419730	Z97055.1	E		processed_pseudogene
ENST00000476600	EFCAB6	E		processed_transcript
ENST00000485142	EFCAB6	E		processed_transcript
ENST00000476875	HMGN2P9	E		processed_pseudogene
ENST00000563715	Z97055.2	E		lncRNA
ENST00000564696	Z97055.2	E		lncRNA
XR_001755582.2	LOC107985564	R		lncRNA
XR_001755578.1	LOC105373058	R		lncRNA
XR_001755579.1	LOC105373058	R		lncRNA
XR_001755580.1	LOC105373058	R		lncRNA
XR_938298.2	LOC105373058	R		lncRNA
ENST00000330884	SULT4A1	E		protein_coding
ENST00000422525	SULT4A1	E		nonsense_mediated_decay
ENST00000432404	SULT4A1	E		nonsense_mediated_decay
NM_014351.4	SULT4A1	R		protein_coding
XM_011530121.1	SULT4A1	R		protein_coding
XM_024452212.1	SULT4A1	R		protein_coding
XR_937838.2	SULT4A1	R		misc_RNA
XR_001755207.1	SULT4A1	R		misc_RNA
ENST00000475131	SULT4A1	E		retained_intron
XM_011530120.3	SULT4A1	R		protein_coding
XM_011530653.3	LOC105373057	R		protein_coding
XR_937839.3	SULT4A1	R		misc_RNA
ENST00000216177	PNPLA5	E		protein_coding
ENST00000593866	PNPLA5	E		protein_coding
ENST00000597664	PNPLA5	E		protein_coding
NM_001177675.2	PNPLA5	R		protein_coding
NM_001371410.1	PNPLA5	R		protein_coding
NM_138814.4	PNPLA5	R		protein_coding
ENST00000381198	PNPLA5	E		protein_coding
ENST00000438734	PNPLA5	E		protein_coding
ENST00000216180	PNPLA3	E		protein_coding
ENST00000406117	PNPLA3	E		nonsense_mediated_decay
ENST00000423180	PNPLA3	E		protein_coding
NM_025225.3	PNPLA3	R		protein_coding
ENST00000478713	PNPLA3	E		processed_transcript
ENST00000497129	PNPLA3	E		processed_transcript
ENST00000350028	SAMM50	E		protein_coding
ENST00000493161	SAMM50	E		processed_transcript
NM_015380.5	SAMM50	R		protein_coding
ENST00000430869	RPL35AP36	E		processed_pseudogene
ENST00000474323	SAMM50	E		retained_intron
ENST00000494795	SAMM50	E		retained_intron
ENST00000465768	SAMM50	E		processed_transcript
ENST00000493621	SAMM50	E		processed_transcript
ENST00000406477	PARVB	E		protein_coding
NM_001003828.3	PARVB	R		protein_coding
XM_024452236.1	PARVB	R		protein_coding
XR_001755583.1	LOC107987326	R		lncRNA
ENST00000338758	PARVB	E		protein_coding
ENST00000402876	PARVB	E		processed_transcript
NM_013327.5	PARVB	R		protein_coding
XM_017028792.2	PARVB	R		protein_coding
ENST00000619710	PARVB	E		protein_coding
NM_001243386.2	PARVB	R		protein_coding
XM_005261596.1	PARVB	R		protein_coding
ENST00000444029	PARVB	E		protein_coding
ENST00000404989	PARVB	E		protein_coding
NM_001243385.2	PARVB	R		protein_coding
XM_024452235.1	PARVB	R		protein_coding
ENST00000477795	PARVB	E		processed_transcript
XM_024452237.1	PARVB	R		protein_coding
ENST00000623440	AL033543.1	E		lncRNA
ENST00000495824	PARVB	E		processed_transcript
ENST00000624919	AL031595.3	E		lncRNA
ENST00000484345	PARVB	E		processed_transcript
ENST00000477438	PARVB	E		processed_transcript
XM_011530302.2	PARVG	R		protein_coding
ENST00000422871	PARVG	E		protein_coding
ENST00000453888	PARVG	E		processed_transcript
NM_001137605.3	PARVG	R		protein_coding
XR_001755584.1	LOC107985570	R		lncRNA
ENST00000444313	PARVG	E		protein_coding
NM_022141.7	PARVG	R		protein_coding
ENST00000416291	PARVG	E		protein_coding
ENST00000356909	PARVG	E		nonsense_mediated_decay
ENST00000417767	PARVG	E		protein_coding
ENST00000475485	PARVG	E		retained_intron
XM_005261702.3	PARVG	R		protein_coding
XM_017028907.1	PARVG	R		protein_coding
XM_017028908.1	PARVG	R		protein_coding
ENST00000415224	PARVG	E		protein_coding
ENST00000471836	PARVG	E		retained_intron
ENST00000466375	PARVG	E		protein_coding
ENST00000623969	AL031595.1	E		TEC
ENST00000468564	PARVG	E		retained_intron
ENST00000472551	PARVG	E		processed_transcript
ENST00000624215	AL031595.2	E		lncRNA
XR_001755585.1	LOC107985571	R		lncRNA
ENST00000381176	SHISAL1	E		protein_coding
NM_001099294.2	SHISAL1	R		protein_coding
XM_005261790.3	SHISAL1	R		protein_coding
XR_244444.2	LOC101927499	R		lncRNA
ENST00000406912	Z85994.1	E		lncRNA
ENST00000434327	Z85994.2	E		processed_pseudogene
ENST00000415702	LINC01656	E		lncRNA
NR_109966.1	LINC01656	R		lncRNA
ENST00000423587	MRPS18CP6	E		processed_pseudogene
ENST00000624619	AL023973.1	E		TEC
ENST00000341255	RTL6	E		protein_coding
NM_032287.3	RTL6	R		protein_coding
XR_938300.1	LOC105373059	R		lncRNA
ENST00000435622	KRT18P23	E		processed_pseudogene
ENST00000334566	LINC00207	E		lncRNA
ENST00000603530	LINC00207	E		lncRNA
ENST00000605505	LINC00207	E		lncRNA
ENST00000657777	LINC00207	E		lncRNA
NR_028409.1	LINC00207	R		lncRNA
NR_028410.1	LINC00207	R		lncRNA
NR_028411.1	LINC00207	R		lncRNA
ENST00000460077	LINC00207	E		lncRNA
ENST00000666755	LINC00207	E		lncRNA
ENST00000443783	LINC00229	E		lncRNA
NR_044991.1	LINC00229	R		lncRNA
XR_938301.1	LOC105373060	R		lncRNA
ENST00000454525	ANP32BP2	E		processed_pseudogene
ENST00000432186	PRR5	E		protein_coding
ENST00000611394	PRR5	E		protein_coding
ENST00000617066	PRR5	E		protein_coding
NM_001017528.3	PRR5	R		protein_coding
NM_001017529.3	PRR5	R		protein_coding
ENST00000006251	PRR5	E		protein_coding
ENST00000403581	PRR5	E		protein_coding
ENST00000459857	PRR5	E		processed_transcript
ENST00000492289	PRR5	E		processed_transcript
ENST00000492475	PRR5	E		processed_transcript
ENST00000624862	PRR5	E		protein_coding
NM_001017530.2	PRR5	R		protein_coding
NM_001198721.2	PRR5	R		protein_coding
NM_015366.4	PRR5	R		protein_coding
ENST00000336985	PRR5	E		protein_coding
ENST00000361473	PRR5-ARHGAP8	E		protein_coding
ENST00000403696	PRR5	E		protein_coding
ENST00000431834	PRR5	E		nonsense_mediated_decay
ENST00000457960	PRR5	E		protein_coding
NM_181333.4	PRR5	R		protein_coding
NM_181334.6	PRR5-ARHGAP8	R		protein_coding
ENST00000352766	PRR5-ARHGAP8	E		protein_coding
ENST00000432916	PRR5	E		nonsense_mediated_decay
ENST00000477331	PRR5	E		processed_transcript
ENST00000495250	PRR5-ARHGAP8	E		retained_intron
ENST00000515632	PRR5-ARHGAP8	E		protein_coding
ENST00000455389	PRR5	E		processed_transcript
ENST00000495017	PRR5	E		retained_intron
ENST00000475850	PRR5	E		retained_intron
ENST00000389774	ARHGAP8	E		protein_coding
ENST00000336963	ARHGAP8	E		protein_coding
ENST00000356099	ARHGAP8	E		protein_coding
ENST00000396119	ARHGAP8	E		protein_coding
ENST00000412433	ARHGAP8	E		protein_coding
ENST00000447333	ARHGAP8	E		nonsense_mediated_decay
ENST00000460809	ARHGAP8	E		retained_intron
NM_001017526.2	ARHGAP8	R		protein_coding
NM_001198726.2	ARHGAP8	R		protein_coding
NM_181335.3	ARHGAP8	R		protein_coding
ENST00000469872	ARHGAP8	E		processed_transcript
ENST00000389772	ARHGAP8	E		nonsense_mediated_decay
ENST00000495219	ARHGAP8	E		retained_intron
ENST00000498310	ARHGAP8	E		retained_intron
XR_938302.2	LOC105373062	R		lncRNA
ENST00000469342	ARHGAP8	E		retained_intron
XR_001755586.2	LOC105373062	R		lncRNA
ENST00000313237	PHF21B	E		protein_coding
ENST00000396103	PHF21B	E		protein_coding
ENST00000403565	PHF21B	E		protein_coding
ENST00000629843	PHF21B	E		protein_coding
NM_001135862.3	PHF21B	R		protein_coding
NM_001242450.2	PHF21B	R		protein_coding
NM_001284296.2	PHF21B	R		protein_coding
NM_138415.5	PHF21B	R		protein_coding
NR_134535.1	PHF21B	R		misc_RNA
XM_006724122.1	PHF21B	R		protein_coding
ENST00000414269	PHF21B	E		protein_coding
XM_011529855.1	PHF21B	R		protein_coding
ENST00000431036	Z83838.1	E		processed_transcript
ENST00000456225	Z83838.1	E		transcribed_processed_pseudogene
ENST00000420689	PHF21B	E		protein_coding
ENST00000460507	PHF21B	E		processed_transcript
ENST00000474327	PHF21B	E		processed_transcript
ENST00000490679	PHF21B	E		processed_transcript
XR_001755587.1	LOC105373063	R		lncRNA
ENST00000462631	PHF21B	E		processed_transcript
ENST00000495348	PHF21B	E		processed_transcript
ENST00000424580	AL079301.1	E		lncRNA
NR_147506.1	LOC101927551	R		lncRNA
ENST00000491522	PHF21B	E		retained_intron
ENST00000426282	NUP50-DT	E		lncRNA
ENST00000609284	NUP50-DT	E		lncRNA
ENST00000665704	NUP50-DT	E		lncRNA
NR_038956.1	NUP50-AS1	R		lncRNA
NR_038957.1	NUP50-AS1	R		lncRNA
ENST00000432502	NUP50-DT	E		lncRNA
ENST00000609432	Z82243.1	E		lncRNA
ENST00000347635	NUP50	E		protein_coding
NM_007172.4	NUP50	R		protein_coding
ENST00000407019	NUP50	E		protein_coding
ENST00000417702	NUP50	E		protein_coding
ENST00000424634	NUP50	E		protein_coding
ENST00000430547	NUP50	E		protein_coding
ENST00000434760	NUP50	E		nonsense_mediated_decay
ENST00000461437	NUP50	E		processed_transcript
ENST00000484186	NUP50	E		processed_transcript
ENST00000497960	NUP50	E		retained_intron
XM_005261312.1	NUP50	R		protein_coding
XM_005261314.1	NUP50	R		protein_coding
XM_017028538.2	NUP50	R		protein_coding
ENST00000396096	NUP50	E		protein_coding
ENST00000432340	NUP50	E		protein_coding
ENST00000445721	NUP50	E		protein_coding
ENST00000461194	NUP50	E		processed_transcript
ENST00000493456	NUP50	E		processed_transcript
NM_153645.2	NUP50	R		protein_coding
XM_011529833.1	NUP50	R		protein_coding
XM_024452146.1	NUP50	R		protein_coding
XM_017028537.2	NUP50	R		protein_coding
XM_006724103.1	NUP50	R		protein_coding
XM_006724104.1	NUP50	R		protein_coding
ENST00000419387	NUP50	E		nonsense_mediated_decay
ENST00000422489	NUP50	E		protein_coding
XR_001755588.1	LOC112267891	R		lncRNA
ENST00000486184	NUP50	E		processed_transcript
ENST00000491860	NUP50	E		processed_transcript
NR_146602.1	LOC105373064	R		lncRNA
ENST00000469163	NUP50	E		retained_intron
ENST00000610217	AL008718.3	E		lncRNA
ENST00000336156	KIAA0930	E		protein_coding
NM_001009880.2	KIAA0930	R		protein_coding
NM_015264.2	KIAA0930	R		protein_coding
XM_011530017.2	KIAA0930	R		protein_coding
XM_017028672.1	KIAA0930	R		protein_coding
ENST00000251993	KIAA0930	E		protein_coding
ENST00000391627	KIAA0930	E		protein_coding
ENST00000423262	KIAA0930	E		protein_coding
ENST00000488038	KIAA0930	E		retained_intron
ENST00000483374	KIAA0930	E		retained_intron
